vehiclespeed,latitude,longitude,verizon,sprint,xfinitywifi
0.0,42.279817,-83.740798,82.646,74.373,-1.0
0.0,42.279817,-83.740798,60.975,119.548,-1.0
0.0,42.279792,-83.740787,85.956,117.502,-1.0
0.0,42.279792,-83.740787,82.619,113.857,-1.0
0.0,42.279792,-83.740787,77.263,58.628,-1.0
0.0,42.279763,-83.740775,62.306,52.106,-1.0
0.0,42.279763,-83.740775,81.089,114.937,-1.0
0.0,42.279763,-83.740775,85.172,116.108,-1.0
0.0,42.27973,-83.74077,86.277,53.916,-1.0
0.0,42.27973,-83.74077,66.739,110.117,-1.0
0.0,42.27973,-83.74077,84.646,126.715,-1.0
0.0,42.279697,-83.740767,81.255,122.474,-1.0
0.0,42.279697,-83.740767,74.347,46.421,-1.0
0.0,42.279697,-83.740767,79.194,111.864,-1.0
0.0,42.279665,-83.740765,89.639,138.691,-1.0
0.0,42.279665,-83.740765,76.457,117.513,-1.0
0.0,42.279665,-83.740765,80.018,61.151,-1.0
0.0,42.279665,-83.740765,84.554,121.332,-1.0
0.0,42.279665,-83.740765,87.76,117.758,-1.0
0.0,42.279665,-83.740765,85.044,75.667,-1.0
0.0,42.279635,-83.740767,58.957,109.862,-1.0
0.0,42.279635,-83.740767,81.365,109.215,-1.0
0.0,42.279635,-83.740767,81.842,56.571,-1.0
0.0,42.27961,-83.740768,79.656,60.995,-1.0
0.0,42.27961,-83.740768,65.082,56.943,-1.0
0.0,42.27961,-83.740768,89.246,124.982,-1.0
0.0,42.279623,-83.740767,94.931,135.712,-1.0
0.0,42.279623,-83.740767,78.449,50.229,-1.0
0.0,42.279623,-83.740767,79.662,113.132,-1.0
0.0,42.279623,-83.740767,85.518,111.892,-1.0
0.0,42.279623,-83.740767,82.657,134.267,-1.0
0.0,42.279623,-83.740767,97.448,50.502,376.46
0.0,42.279623,-83.740767,87.512,118.102,2762.992
0.0,42.279623,-83.740767,88.718,118.624,2924.06
0.0,42.279623,-83.740767,79.725,109.853,2218.229
0.0,42.279623,-83.740767,79.528,46.494,1965.905
0.0,42.279623,-83.740767,82.164,122.865,1597.967
0.0,42.279623,-83.740767,87.633,116.051,1352.536
0.0,42.279623,-83.740767,84.559,73.893,1067.704
0.0,42.279623,-83.740767,59.362,109.135,1661.283
0.0,42.279623,-83.740767,86.427,116.888,2164.979
0.0,42.279623,-83.740767,85.208,112.493,4472.07
0.0,42.279623,-83.740767,86.155,56.014,4642.055
0.0,42.279623,-83.740767,86.844,120.156,5635.171
0.0,42.279623,-83.740767,84.168,118.613,5424.586
0.0,42.279623,-83.740767,84.466,117.706,6720.131
0.0,42.279623,-83.740767,101.397,53.74,7115.004
0.0,42.279623,-83.740767,85.686,113.519,7466.476
0.0,42.279623,-83.740767,98.233,129.304,-1.0
0.0,42.279623,-83.740767,76.327,117.223,8134.236
0.0,42.279623,-83.740767,87.402,109.22,7089.027
0.0,42.279623,-83.740767,83.676,115.711,-1.0
0.0,42.279623,-83.740767,95.349,126.402,6232.906
0.0,42.279623,-83.740767,77.248,73.729,5747.487
0.0,42.279623,-83.740767,65.792,114.486,-1.0
0.0,42.279623,-83.740767,87.821,113.738,4547.559
0.0,42.27962,-83.740767,81.015,71.524,-1.0
0.0,42.27962,-83.740767,81.569,59.373,4771.936
0.0,42.27962,-83.740767,60.547,59.58,4273.299
0.0,42.279608,-83.740768,90.003,129.618,3291.368
0.0,42.279608,-83.740768,85.412,126.412,2274.11
0.0,42.279608,-83.740768,74.96,57.658,1236.913
0.0,42.27959,-83.740767,98.679,119.196,486.26
0.0,42.27959,-83.740767,87.88,117.012,126.596
0.0,42.27959,-83.740767,89.227,56.506,84.056
0.0,42.279568,-83.740765,101.91,53.078,81.96
0.0,42.279568,-83.740765,82.58,62.831,73.491
0.0,42.279568,-83.740765,80.512,114.358,72.955
0.0,42.279528,-83.740778,86.197,117.623,56.289
0.0,42.279528,-83.740778,76.274,125.856,129.839
0.0,42.279528,-83.740778,103.052,125.119,117.137
0.0,42.279528,-83.740778,80.324,118.503,64.187
0.0,42.279528,-83.740778,82.497,70.925,120.914
0.0,42.279528,-83.740778,72.431,149.088,1166.401
0.0,42.279488,-83.740793,89.346,109.849,613.222
0.0,42.279488,-83.740793,87.369,118.132,2838.735
0.0,42.279488,-83.740793,74.472,64.64,4289.099
0.0,42.279453,-83.740812,61.04,61.576,3496.617
1.864,42.279453,-83.740812,85.774,126.759,-1.0
3.728,42.279453,-83.740812,90.223,124.552,-1.0
6.214,42.279433,-83.740818,81.444,51.615,-1.0
6.835,42.279433,-83.740818,70.424,131.251,-1.0
6.835,42.279433,-83.740818,82.368,223.733,-1.0
6.835,42.279417,-83.740837,87.911,124.673,-1.0
6.835,42.279417,-83.740837,79.562,50.377,-1.0
6.835,42.279417,-83.740837,85.261,115.366,-1.0
6.835,42.279398,-83.740873,92.245,122.775,-1.0
6.835,42.279398,-83.740873,80.109,113.364,-1.0
8.078,42.279398,-83.740873,97.531,66.69,-1.0
8.078,42.279398,-83.740873,102.667,125.604,-1.0
7.456,42.279398,-83.740873,82.561,114.064,-1.0
7.456,42.279398,-83.740873,80.579,119.0,-1.0
6.835,42.279392,-83.74091,72.038,111.496,-1.0
6.835,42.279392,-83.74091,78.695,112.625,-1.0
6.835,42.279392,-83.74091,94.775,124.273,-1.0
6.214,42.279392,-83.740943,81.73,82.504,-1.0
5.592,42.279392,-83.740943,73.513,119.591,-1.0
3.107,42.279392,-83.740943,85.329,70.084,-1.0
0.621,42.27939,-83.740977,89.067,116.45,-1.0
0.0,42.27939,-83.740977,79.354,62.275,-1.0
0.0,42.27939,-83.740977,62.698,63.49,-1.0
0.0,42.279388,-83.741007,89.23,111.339,-1.0
0.0,42.279388,-83.741007,92.316,110.437,-1.0
1.243,42.279388,-83.741007,88.065,52.818,-1.0
3.107,42.279383,-83.741027,59.614,131.702,-1.0
4.35,42.279383,-83.741027,83.44,54.977,-1.0
4.35,42.279383,-83.741027,83.875,126.339,-1.0
5.592,42.279383,-83.741027,78.349,49.685,-1.0
7.456,42.279383,-83.741027,83.092,115.157,-1.0
9.321,42.279383,-83.741027,96.101,110.734,-1.0
10.563,42.279383,-83.741027,81.002,119.966,-1.0
11.806,42.279383,-83.741027,89.094,111.586,-1.0
11.806,42.279383,-83.741027,84.644,123.297,-1.0
12.427,42.279383,-83.741025,84.008,56.268,-1.0
11.806,42.279383,-83.741025,79.307,82.286,-1.0
11.806,42.279383,-83.741025,59.224,114.008,-1.0
11.806,42.279383,-83.741025,81.352,122.428,-1.0
11.185,42.279383,-83.741025,81.592,113.865,-1.0
11.185,42.279383,-83.741025,78.024,58.52,-1.0
11.185,42.279383,-83.741025,51.41,130.463,-1.0
11.185,42.279383,-83.741025,90.712,123.62,-1.0
9.942,42.279383,-83.741025,81.261,130.285,-1.0
8.699,42.279383,-83.741025,94.956,46.59,-1.0
8.078,42.279383,-83.741025,81.123,131.599,-1.0
6.835,42.279383,-83.741025,83.225,115.484,-1.0
3.728,42.279383,-83.741025,74.296,115.625,-1.0
2.485,42.279383,-83.741025,79.923,50.376,-1.0
1.243,42.279383,-83.741025,76.124,118.094,-1.0
0.0,42.279383,-83.741025,69.825,113.286,-1.0
0.0,42.279383,-83.741025,87.494,106.804,-1.0
0.0,42.279383,-83.741025,98.684,50.274,-1.0
0.0,42.279383,-83.741025,76.255,57.589,-1.0
0.0,42.279383,-83.741025,79.247,118.271,-1.0
0.0,42.279383,-83.741025,64.268,76.596,-1.0
0.0,42.279383,-83.741025,80.161,110.003,-1.0
0.0,42.279383,-83.741025,78.186,110.081,-1.0
0.0,42.279383,-83.741025,75.58,117.469,-1.0
0.0,42.279383,-83.741025,56.522,58.645,-1.0
0.621,42.279383,-83.741025,171.772,117.582,-1.0
3.107,42.279383,-83.741025,83.412,56.548,-1.0
4.35,42.279383,-83.741025,71.085,113.735,-1.0
4.35,42.279383,-83.741025,59.049,60.124,-1.0
4.35,42.279383,-83.741025,87.833,57.777,-1.0
4.35,42.279383,-83.741025,81.751,123.899,-1.0
5.592,42.279383,-83.741025,76.921,125.778,-1.0
7.456,42.279383,-83.741025,90.189,52.128,-1.0
8.699,42.279383,-83.741025,79.211,113.432,-1.0
9.942,42.279383,-83.741025,82.34,122.132,-1.0
11.185,42.279383,-83.741025,74.481,55.335,-1.0
11.185,42.279383,-83.741025,86.445,45.064,-1.0
11.185,42.279383,-83.741025,83.56,61.828,-1.0
10.563,42.279383,-83.741025,85.15,117.743,-1.0
9.942,42.279383,-83.741025,93.533,118.285,-1.0
9.942,42.279383,-83.741025,82.565,114.431,-1.0
9.321,42.279383,-83.741025,79.873,108.492,-1.0
6.835,42.279383,-83.741025,72.464,121.385,-1.0
3.728,42.279383,-83.741025,69.133,52.975,-1.0
3.107,42.279383,-83.741025,83.268,67.568,-1.0
1.864,42.279383,-83.741025,83.361,116.812,-1.0
1.864,42.279383,-83.741025,72.766,113.056,-1.0
0.621,42.279383,-83.741025,54.611,59.513,-1.0
0.0,42.279383,-83.741025,80.741,60.395,-1.0
0.0,42.279383,-83.741025,97.837,138.967,-1.0
0.0,42.279383,-83.741025,77.646,125.325,-1.0
0.0,42.279383,-83.741025,85.737,55.156,-1.0
0.0,42.279383,-83.741025,90.856,49.925,-1.0
0.0,42.279383,-83.741025,88.987,128.297,-1.0
0.0,42.279383,-83.741025,125.056,128.364,-1.0
0.0,42.279383,-83.741025,101.182,49.5,-1.0
0.0,42.279383,-83.741025,81.648,116.259,-1.0
0.0,42.279383,-83.741025,78.105,114.262,-1.0
0.0,42.279383,-83.741025,77.998,120.899,-1.0
0.0,42.279383,-83.741025,80.528,53.809,-1.0
0.0,42.279383,-83.741025,83.523,114.823,-1.0
0.0,42.279383,-83.741025,58.254,57.882,-1.0
0.0,42.279383,-83.741025,80.103,112.498,-1.0
0.0,42.279383,-83.741025,84.893,177.381,-1.0
0.0,42.279383,-83.741025,92.033,120.468,-1.0
0.0,42.279383,-83.741025,76.749,116.474,-1.0
0.0,42.279383,-83.741025,63.281,75.205,-1.0
0.0,42.279383,-83.741025,81.958,109.654,-1.0
0.0,42.279383,-83.741025,78.379,112.728,-1.0
0.0,42.279383,-83.741025,75.428,131.816,-1.0
0.0,42.279383,-83.741025,86.186,57.469,-1.0
0.0,42.279383,-83.741025,84.908,128.409,-1.0
0.0,42.279383,-83.741025,75.311,128.95,-1.0
0.0,42.279383,-83.741025,73.329,130.061,-1.0
0.0,42.279383,-83.741025,84.043,53.698,-1.0
0.0,42.279383,-83.741025,84.814,123.172,-1.0
0.0,42.279383,-83.741025,80.974,113.225,-1.0
0.0,42.279383,-83.741025,69.941,112.116,-1.0
0.0,42.279383,-83.741025,85.163,50.573,-1.0
0.0,42.279383,-83.741025,105.182,115.632,-1.0
0.0,42.279383,-83.741025,78.343,109.792,-1.0
0.0,42.279383,-83.741025,95.798,118.011,-1.0
0.0,42.279383,-83.741025,77.887,109.373,-1.0
0.0,42.279383,-83.741025,80.512,117.572,-1.0
0.0,42.279383,-83.741025,78.576,108.407,-1.0
0.0,42.279383,-83.741025,58.031,61.373,-1.0
0.0,42.279383,-83.741025,85.473,119.152,-1.0
0.0,42.279383,-83.741025,78.674,89.263,-1.0
0.0,42.279383,-83.741025,82.653,110.287,-1.0
0.0,42.279383,-83.741025,78.385,57.645,-1.0
0.0,42.279383,-83.741025,78.281,110.891,-1.0
0.0,42.279383,-83.741025,71.057,112.723,-1.0
0.0,42.279383,-83.741025,77.56,109.365,-1.0
0.0,42.279383,-83.741025,78.941,47.124,-1.0
0.0,42.279383,-83.741025,84.141,110.855,-1.0
0.0,42.279383,-83.741025,81.305,50.956,-1.0
0.0,42.279383,-83.741025,68.756,51.401,-1.0
0.0,42.279383,-83.741025,80.313,63.107,-1.0
0.0,42.279383,-83.741025,77.806,108.505,-1.0
0.0,42.279383,-83.741027,78.144,120.52,-1.0
0.0,42.279383,-83.741027,74.987,48.636,-1.0
0.0,42.279383,-83.741027,80.085,109.721,-1.0
0.0,42.279383,-83.741027,78.557,172.583,-1.0
0.0,42.279383,-83.741027,78.653,111.788,-1.0
0.0,42.279383,-83.741027,86.716,116.675,-1.0
0.0,42.279383,-83.741027,79.976,108.934,-1.0
0.0,42.279383,-83.741027,77.996,109.712,-1.0
0.0,42.279383,-83.741027,71.911,50.377,-1.0
0.0,42.279383,-83.741027,81.454,48.937,-1.0
0.0,42.279383,-83.741027,77.584,109.567,-1.0
0.0,42.279383,-83.741027,85.082,106.242,-1.0
0.0,42.279383,-83.741027,74.514,109.663,-1.0
0.0,42.279383,-83.741027,84.989,117.77,-1.0
0.0,42.279383,-83.741027,83.374,141.29,-1.0
0.0,42.279383,-83.741027,59.423,60.287,-1.0
0.0,42.279383,-83.741027,79.273,123.284,-1.0
0.0,42.279383,-83.741027,88.769,116.99,-1.0
0.0,42.279383,-83.741027,78.608,119.356,-1.0
0.0,42.279383,-83.741027,86.685,62.341,-1.0
0.0,42.279383,-83.741027,78.442,108.328,-1.0
0.0,42.279383,-83.741027,80.543,116.459,-1.0
0.0,42.279383,-83.741027,58.769,62.749,-1.0
0.0,42.279383,-83.741027,81.177,112.878,-1.0
0.0,42.279383,-83.741027,63.51,112.809,-1.0
0.0,42.279383,-83.741027,54.456,115.67,-1.0
0.0,42.279383,-83.741027,53.582,63.745,-1.0
0.0,42.279383,-83.741027,83.827,111.687,-1.0
0.0,42.279383,-83.741027,85.224,127.31,-1.0
0.0,42.279383,-83.741027,76.248,126.589,-1.0
0.0,42.279383,-83.741027,86.803,48.56,-1.0
0.0,42.279383,-83.741027,84.535,112.124,-1.0
0.0,42.279383,-83.741027,79.985,109.805,-1.0
0.0,42.279383,-83.741027,81.168,117.816,-1.0
0.0,42.279383,-83.741027,92.7,111.315,-1.0
0.0,42.278988,-83.743282,52.137,45.478,20.304
0.0,42.278988,-83.743282,110.526,59.868,31.515
0.0,42.278988,-83.743282,115.166,110.294,25.269
0.0,42.278988,-83.743282,96.851,118.54,25.929
0.0,42.278988,-83.743282,80.267,54.001,109.127
0.0,42.278988,-83.743282,84.968,107.441,17.175
0.0,42.278988,-83.743282,82.292,138.204,20.425
0.0,42.278988,-83.743282,90.309,108.452,16.819
0.621,42.278988,-83.743282,80.152,120.038,23.71
0.621,42.278988,-83.743282,94.797,107.096,24.095
0.621,42.278988,-83.743282,93.954,57.063,17.572
0.0,42.278988,-83.743282,73.276,115.727,17.102
0.0,42.278988,-83.743282,89.367,128.457,18.322
0.621,42.278988,-83.743282,85.041,107.757,29.27
1.243,42.278988,-83.743282,85.472,64.141,27.809
1.243,42.278988,-83.743282,52.061,111.523,16.216
1.243,42.278988,-83.743282,82.823,116.997,15.77
2.485,42.278988,-83.743282,85.309,56.352,19.309
3.728,42.278988,-83.743282,87.72,110.787,20.644
4.971,42.278988,-83.743282,85.836,47.121,19.401
5.592,42.278988,-83.743282,87.047,50.552,27.398
6.214,42.278988,-83.743282,82.14,120.549,16.97
7.456,42.278988,-83.743282,85.192,115.652,17.244
7.456,42.278988,-83.743282,88.875,111.975,69.712
9.321,42.278988,-83.743282,74.864,125.825,19.131
9.321,42.278988,-83.743282,88.656,122.37,15.416
9.321,42.278988,-83.743282,84.046,117.623,20.6
9.321,42.278988,-83.743282,87.609,75.782,20.562
9.321,42.278988,-83.743282,80.124,66.228,115011.547
8.699,42.278988,-83.743282,65.637,116.577,114015.712
9.942,42.278988,-83.743282,88.325,108.561,112968.352
9.942,42.278988,-83.743282,78.529,52.112,111998.688
9.321,42.278988,-83.743282,84.061,123.835,110955.079
9.321,42.278988,-83.743282,70.746,122.708,-1.0
9.942,42.278988,-83.743282,84.583,119.324,-1.0
9.321,42.278988,-83.743282,89.571,51.03,-1.0
9.321,42.278988,-83.743283,76.66,108.723,-1.0
9.942,42.278988,-83.743283,94.844,72.171,-1.0
9.321,42.278988,-83.743283,84.002,115.327,-1.0
9.321,42.278987,-83.743287,81.596,113.385,-1.0
9.321,42.278987,-83.743287,99.355,113.647,-1.0
8.699,42.278987,-83.743287,84.776,107.98,-1.0
8.699,42.278988,-83.743288,82.184,112.091,-1.0
8.078,42.278988,-83.743288,80.767,49.392,-1.0
5.592,42.278988,-83.743288,78.605,116.064,-1.0
5.592,42.278988,-83.743288,91.519,111.21,-1.0
5.592,42.278988,-83.743288,84.919,58.967,-1.0
6.214,42.278988,-83.743288,85.035,113.359,-1.0
7.456,42.278992,-83.743287,55.48,132.321,-1.0
8.078,42.278992,-83.743287,82.009,127.532,-1.0
8.699,42.278992,-83.743287,86.273,59.348,-1.0
9.321,42.278992,-83.743285,84.107,121.203,-1.0
9.321,42.278992,-83.743285,58.469,114.748,-1.0
9.321,42.278992,-83.743285,103.318,113.044,-1.0
9.942,42.278992,-83.743285,78.796,51.979,-1.0
9.942,42.278992,-83.743285,77.205,111.133,-1.0
11.806,42.278992,-83.743285,90.8,111.534,-1.0
12.427,42.278988,-83.743283,82.993,113.68,-1.0
12.427,42.278988,-83.743283,84.919,110.133,-1.0
13.049,42.278988,-83.743283,82.336,54.534,-1.0
13.67,42.278983,-83.743282,84.076,124.109,-1.0
13.67,42.278983,-83.743282,89.396,64.624,-1.0
13.049,42.278983,-83.743282,84.225,62.911,-1.0
13.67,42.278983,-83.743282,59.058,122.151,-1.0
14.292,42.278983,-83.743282,91.794,131.617,-1.0
14.292,42.278983,-83.743282,81.484,54.539,-1.0
14.913,42.278977,-83.743277,78.404,124.672,-1.0
14.913,42.278977,-83.743277,51.892,128.1,-1.0
14.913,42.278977,-83.743277,80.645,53.258,-1.0
14.913,42.278972,-83.74327,91.203,52.41,-1.0
14.913,42.278972,-83.74327,55.831,123.817,-1.0
14.913,42.278972,-83.74327,57.049,75.466,-1.0
14.913,42.278963,-83.743263,87.41,116.267,-1.0
15.534,42.278963,-83.743263,86.035,62.649,-1.0
16.156,42.278963,-83.743263,81.762,113.964,-1.0
17.398,42.278953,-83.74326,56.931,107.342,-1.0
17.398,42.278953,-83.74326,76.108,127.288,-1.0
18.641,42.278953,-83.74326,82.718,125.781,-1.0
18.641,42.278942,-83.743255,88.677,118.237,-1.0
19.263,42.278942,-83.743255,81.147,66.615,-1.0
19.263,42.278942,-83.743255,64.912,63.824,-1.0
19.263,42.278942,-83.743255,77.826,62.828,-1.0
19.263,42.278942,-83.743255,76.721,115.481,-1.0
19.263,42.278942,-83.743255,86.572,108.644,-1.0
19.263,42.278923,-83.743252,83.502,49.366,-1.0
19.884,42.278923,-83.743252,60.417,59.663,-1.0
19.884,42.278923,-83.743252,50.338,113.107,-1.0
19.884,42.278902,-83.74325,87.992,57.328,-1.0
19.884,42.278902,-83.74325,84.124,45.542,-1.0
19.884,42.278902,-83.74325,88.275,109.449,-1.0
18.641,42.278877,-83.743248,60.428,112.172,-1.0
14.913,42.278877,-83.743248,67.107,50.542,-1.0
11.185,42.278877,-83.743248,100.762,49.833,-1.0
8.078,42.278847,-83.74325,91.849,112.687,-1.0
4.35,42.278847,-83.74325,85.934,123.111,-1.0
2.485,42.278847,-83.74325,58.96,48.217,-1.0
0.0,42.278817,-83.743248,63.201,53.781,-1.0
0.0,42.278817,-83.743248,80.927,48.682,-1.0
0.0,42.278817,-83.743248,84.583,108.18,-1.0
0.0,42.278817,-83.743248,81.181,62.89,-1.0
0.0,42.278817,-83.743248,78.333,109.535,-1.0
0.0,42.278817,-83.743248,54.449,115.334,-1.0
0.0,42.27878,-83.743245,87.415,116.328,-1.0
0.0,42.27878,-83.743245,90.956,112.97,-1.0
2.485,42.27878,-83.743245,75.321,47.055,-1.0
5.592,42.278742,-83.743243,82.962,113.91,-1.0
8.699,42.278742,-83.743243,61.539,48.768,-1.0
10.563,42.278742,-83.743243,82.848,54.863,-1.0
11.806,42.278702,-83.74324,101.902,113.606,-1.0
12.427,42.278702,-83.74324,80.243,111.164,-1.0
13.67,42.278702,-83.74324,78.754,110.931,-1.0
13.67,42.278658,-83.743243,77.013,123.543,-1.0
13.67,42.278658,-83.743243,78.163,112.362,-1.0
13.67,42.278658,-83.743243,91.542,114.825,-1.0
13.67,42.278618,-83.743242,90.302,47.501,-1.0
14.292,42.278618,-83.743242,80.054,123.267,-1.0
14.292,42.278618,-83.743242,75.741,78.344,-1.0
14.292,42.278618,-83.743242,84.926,67.75,-1.0
13.049,42.278618,-83.743242,80.147,65.5,-1.0
8.078,42.278618,-83.743242,77.746,109.589,-1.0
3.728,42.278577,-83.743242,360.644,116.903,-1.0
1.864,42.278577,-83.743242,82.898,62.639,-1.0
0.0,42.278577,-83.743242,84.67,51.213,-1.0
0.0,42.278532,-83.743243,87.664,124.316,-1.0
0.0,42.278532,-83.743243,78.254,50.243,-1.0
0.621,42.278532,-83.743243,92.257,55.894,-1.0
5.592,42.278488,-83.74324,82.185,57.158,-1.0
7.456,42.278488,-83.74324,59.662,57.162,-1.0
7.456,42.278488,-83.74324,84.363,122.779,-1.0
5.592,42.278442,-83.743242,75.105,46.507,-1.0
3.728,42.278442,-83.743242,82.107,47.689,-1.0
4.971,42.278442,-83.743242,92.353,113.0,-1.0
7.456,42.278398,-83.743243,88.544,135.676,-1.0
8.699,42.278398,-83.743243,85.048,55.335,-1.0
9.321,42.278398,-83.743243,88.964,109.957,-1.0
10.563,42.278398,-83.743243,90.473,111.627,-1.0
11.185,42.278398,-83.743243,106.672,112.153,-1.0
12.427,42.278398,-83.743243,83.136,53.882,-1.0
13.049,42.27836,-83.743238,90.976,48.663,-1.0
13.049,42.27836,-83.743238,80.809,119.074,23277.098
14.292,42.27836,-83.743238,87.947,76.478,22516.542
14.292,42.278317,-83.743238,72.469,65.392,21504.994
14.913,42.278317,-83.743238,66.248,77.382,20822.457
15.534,42.278317,-83.743238,90.467,112.148,19777.614
16.777,42.278272,-83.743242,80.312,53.671,-1.0
17.398,42.278272,-83.743242,76.003,50.272,-1.0
18.02,42.278272,-83.743242,63.071,51.352,-1.0
18.02,42.278227,-83.743245,87.188,114.852,-1.0
18.641,42.278227,-83.743245,116.662,47.168,-1.0
18.02,42.278227,-83.743245,79.229,47.323,-1.0
18.641,42.278185,-83.743247,91.697,68.623,-1.0
18.02,42.278185,-83.743247,87.191,108.568,-1.0
16.777,42.278185,-83.743247,87.451,55.913,-1.0
13.67,42.278185,-83.743247,89.319,49.842,-1.0
9.942,42.278185,-83.743247,81.71,110.237,-1.0
7.456,42.278185,-83.743247,83.247,110.336,-1.0
4.971,42.278145,-83.743247,85.464,53.178,-1.0
2.485,42.278145,-83.743247,83.688,53.33,-1.0
0.0,42.278145,-83.743247,81.667,47.046,-1.0
0.0,42.278105,-83.743247,78.627,75.674,-1.0
0.0,42.278105,-83.743247,73.41,66.254,-1.0
0.0,42.278105,-83.743247,69.037,111.203,-1.0
0.0,42.27807,-83.743243,87.14,113.733,554.083
0.0,42.27807,-83.743243,87.077,49.465,1008.78
0.0,42.27807,-83.743243,70.098,60.808,302.009
0.0,42.278032,-83.743243,58.509,122.184,429.611
0.0,42.278032,-83.743243,84.434,118.333,196.013
0.0,42.278032,-83.743243,80.489,60.389,390.808
0.0,42.277993,-83.743247,71.597,66.197,71.47
0.0,42.277993,-83.743247,81.424,50.437,162.87
0.0,42.277993,-83.743247,81.01,120.472,304.777
0.0,42.277993,-83.743247,73.125,63.439,365.077
0.0,42.277993,-83.743247,73.548,60.974,300.691
0.0,42.277993,-83.743247,77.78,109.017,303.206
0.0,42.277957,-83.743245,84.165,112.561,471.32
0.0,42.277957,-83.743245,83.953,54.191,458.154
0.0,42.277957,-83.743245,85.96,138.325,518.303
0.0,42.277925,-83.743247,87.257,114.493,201.519
0.0,42.277925,-83.743247,80.938,60.649,49.845
0.0,42.277925,-83.743247,77.283,50.509,102.726
0.0,42.2779,-83.743252,61.39,57.53,329.348
0.0,42.2779,-83.743252,86.302,113.225,492.186
0.0,42.2779,-83.743252,82.603,50.043,163.364
0.0,42.277877,-83.743258,75.839,44.116,46.873
0.0,42.277877,-83.743258,87.48,44.982,89.262
0.0,42.277877,-83.743258,87.708,124.796,169.532
0.0,42.277857,-83.743273,83.397,51.281,335.252
0.0,42.277857,-83.743273,77.177,46.244,169.136
0.0,42.277857,-83.743273,85.051,60.668,303.569
0.0,42.277857,-83.743273,83.354,112.282,851.451
4.971,42.277857,-83.743273,84.788,51.756,306.787
8.699,42.277857,-83.743273,85.364,124.223,96.404
11.185,42.277838,-83.743298,83.066,113.016,41020.995
12.427,42.277838,-83.743298,92.628,74.733,40183.085
14.292,42.277838,-83.743298,79.289,60.937,39543.028
15.534,42.277827,-83.743337,67.099,111.516,39015.946
15.534,42.277827,-83.743337,78.123,110.626,37974.371
15.534,42.277827,-83.743337,85.066,54.15,-1.0
16.156,42.277822,-83.74338,72.578,72.537,-1.0
16.777,42.277822,-83.74338,85.039,54.964,-1.0
